[14:22:48.325 INF] [T:1] [Rank] Logger setup was successful: Rank
[14:22:48.465 DBG] [T:1] [Rank] Discover commands: [3003, 3002, 3001, 3000, 1000]
[14:22:48.466 INF] [T:1] [Rank] The server Rank is initialized.
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[14:22:48.735 INF] [T:1] [Rank] [Daily] Season loaded. kind="Daily", num=46, state="Running", start="2025-12-26T00:00:00.0000000+09:00", end="2025-12-27T00:00:00.0000000+09:00"
[14:22:48.737 INF] [T:1] [Rank] Listener (0.0.0.0:20000:"Tcp") was started.
[14:22:48.740 INF] [T:1] [Rank] The server instance Rank was been started!
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[14:22:48.873 INF] [T:12] [Rank] [Daily] Next season scheduled. kind="Daily", num=47, start="2025-12-29T00:00:00.0000000+00:00", end="2025-12-30T00:00:00.0000000+00:00"
[14:23:14.548 DBG] [T:27] [Rank] A new session connected. sessionId=2f5246f1-d9c1-4693-a877-c61ac529a48a, remoteEndPoint=127.0.0.1:64433
[20:43:26.672 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:43:25.672Z CPU=0.0% WS=46.62MB Managed=198.46MB Threads=32
[20:43:56.672 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:43:55.672Z CPU=0.0% WS=46.64MB Managed=198.90MB Threads=33
[20:44:26.673 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:44:25.673Z CPU=0.0% WS=46.62MB Managed=199.33MB Threads=32
[20:44:56.673 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:44:55.672Z CPU=0.0% WS=46.62MB Managed=199.77MB Threads=32
[20:45:26.717 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:45:25.715Z CPU=0.0% WS=46.64MB Managed=200.21MB Threads=33
[20:57:55.718 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:57:54.719Z CPU=0.0% WS=46.81MB Managed=192.94MB Threads=32
[20:58:25.720 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:58:24.720Z CPU=0.0% WS=46.83MB Managed=193.40MB Threads=33
[21:14:24.372 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:14:23.373Z CPU=0.0% WS=46.84MB Managed=193.84MB Threads=33
[21:14:54.374 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:14:53.372Z CPU=0.0% WS=46.83MB Managed=194.28MB Threads=32
[21:15:24.373 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:15:23.374Z CPU=0.0% WS=46.83MB Managed=194.70MB Threads=32
[21:15:54.374 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:15:53.375Z CPU=0.0% WS=46.83MB Managed=195.11MB Threads=32
[21:16:24.374 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:16:23.374Z CPU=0.0% WS=46.83MB Managed=195.55MB Threads=32
[21:16:54.376 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:16:53.376Z CPU=0.0% WS=46.83MB Managed=195.98MB Threads=32
[21:17:24.376 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:17:23.376Z CPU=0.0% WS=46.83MB Managed=196.41MB Threads=32
[21:17:54.378 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:17:53.376Z CPU=0.0% WS=46.83MB Managed=196.84MB Threads=32
[21:18:24.378 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:18:23.377Z CPU=0.0% WS=46.83MB Managed=197.25MB Threads=32
[21:18:54.377 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:18:53.378Z CPU=0.0% WS=47.22MB Managed=197.71MB Threads=33
[21:19:24.379 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:19:23.379Z CPU=0.0% WS=47.20MB Managed=198.12MB Threads=32
[21:19:54.384 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:19:53.379Z CPU=0.0% WS=47.20MB Managed=198.58MB Threads=32
[21:20:24.381 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:20:23.381Z CPU=0.0% WS=47.20MB Managed=199.01MB Threads=32
[21:20:54.381 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:20:53.380Z CPU=0.0% WS=47.20MB Managed=199.43MB Threads=32
[21:21:24.382 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:21:23.382Z CPU=0.0% WS=47.20MB Managed=199.86MB Threads=32
[21:21:54.382 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:21:53.382Z CPU=0.0% WS=47.20MB Managed=200.27MB Threads=32
[21:22:24.382 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:22:23.383Z CPU=0.0% WS=47.23MB Managed=192.95MB Threads=32
[21:22:54.401 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:22:53.383Z CPU=0.0% WS=47.23MB Managed=193.39MB Threads=32
[21:23:24.385 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:23:23.384Z CPU=0.0% WS=47.23MB Managed=193.80MB Threads=32
[21:23:54.385 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:23:53.384Z CPU=0.0% WS=47.22MB Managed=194.25MB Threads=32
[21:24:24.384 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:24:23.385Z CPU=0.0% WS=47.22MB Managed=194.68MB Threads=32
[21:24:54.386 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:24:53.386Z CPU=0.0% WS=47.22MB Managed=195.11MB Threads=32
[21:25:24.387 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:25:23.386Z CPU=0.0% WS=47.22MB Managed=195.54MB Threads=32
[21:25:54.389 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:25:53.387Z CPU=0.0% WS=47.23MB Managed=195.97MB Threads=32
[21:26:24.388 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:26:23.388Z CPU=0.0% WS=47.23MB Managed=196.40MB Threads=32
[21:26:54.388 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:26:53.388Z CPU=0.0% WS=47.25MB Managed=196.85MB Threads=33
[21:27:24.390 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:27:23.389Z CPU=0.0% WS=47.23MB Managed=197.27MB Threads=32
[21:27:54.389 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:27:53.390Z CPU=0.0% WS=47.25MB Managed=197.74MB Threads=32
[21:28:24.391 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:28:23.391Z CPU=0.0% WS=47.25MB Managed=198.16MB Threads=32
[21:28:54.392 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:28:53.392Z CPU=0.0% WS=47.25MB Managed=198.58MB Threads=32
[21:29:24.392 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:29:23.393Z CPU=0.0% WS=47.25MB Managed=199.01MB Threads=32
[21:29:54.392 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:29:53.392Z CPU=0.0% WS=47.25MB Managed=199.43MB Threads=32
[21:30:22.330 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:30:21.330Z CPU=0.0% WS=47.28MB Managed=199.86MB Threads=33
[21:30:52.332 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:30:51.331Z CPU=0.0% WS=47.27MB Managed=200.31MB Threads=32
[21:31:22.332 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:31:21.332Z CPU=0.0% WS=47.30MB Managed=193.00MB Threads=32
[21:31:52.333 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:31:51.331Z CPU=0.0% WS=47.31MB Managed=193.44MB Threads=33
[21:32:22.333 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:32:21.333Z CPU=0.0% WS=47.31MB Managed=193.88MB Threads=33
[21:32:52.334 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:32:51.334Z CPU=0.0% WS=47.31MB Managed=194.33MB Threads=32
[21:33:22.334 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:33:21.335Z CPU=0.0% WS=47.31MB Managed=194.76MB Threads=32
[21:33:52.335 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:33:51.334Z CPU=0.0% WS=47.33MB Managed=195.21MB Threads=33
[21:34:22.336 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:34:21.336Z CPU=0.0% WS=47.30MB Managed=195.63MB Threads=32
[21:34:52.336 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:34:51.337Z CPU=0.0% WS=47.31MB Managed=196.07MB Threads=33
[21:35:22.336 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:35:21.338Z CPU=0.0% WS=47.30MB Managed=196.51MB Threads=32
[21:35:52.336 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:35:51.338Z CPU=0.0% WS=47.30MB Managed=196.92MB Threads=32
[21:36:22.338 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:36:21.338Z CPU=0.0% WS=47.30MB Managed=197.39MB Threads=32
[21:36:52.339 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:36:51.339Z CPU=0.0% WS=47.30MB Managed=197.81MB Threads=32
[21:37:22.339 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:37:21.339Z CPU=0.0% WS=47.30MB Managed=198.23MB Threads=32
[21:37:52.340 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:37:51.340Z CPU=0.0% WS=47.31MB Managed=198.67MB Threads=33
[21:38:22.341 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:38:22.341Z CPU=0.0% WS=47.30MB Managed=199.13MB Threads=32
[21:38:52.341 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:38:51.342Z CPU=0.0% WS=47.31MB Managed=199.56MB Threads=33
[21:39:22.342 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:39:21.342Z CPU=0.0% WS=47.31MB Managed=200.00MB Threads=33
[21:39:52.344 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:39:51.344Z CPU=0.0% WS=47.30MB Managed=200.44MB Threads=32
[21:40:22.344 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:40:21.344Z CPU=0.0% WS=47.30MB Managed=193.13MB Threads=32
[21:40:52.344 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:40:51.345Z CPU=0.0% WS=47.30MB Managed=193.56MB Threads=32
[21:41:22.345 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:41:21.345Z CPU=0.0% WS=47.30MB Managed=193.97MB Threads=32
[21:41:52.346 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:41:51.345Z CPU=0.0% WS=47.31MB Managed=194.42MB Threads=33
[21:42:22.346 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:42:21.346Z CPU=0.0% WS=47.31MB Managed=194.87MB Threads=33
[21:42:52.348 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:42:51.347Z CPU=0.0% WS=47.31MB Managed=195.31MB Threads=33
[21:43:22.348 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:43:21.347Z CPU=0.0% WS=47.31MB Managed=195.76MB Threads=32
[21:43:52.349 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:43:51.349Z CPU=0.0% WS=47.31MB Managed=196.18MB Threads=32
[21:44:22.350 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:44:21.349Z CPU=0.0% WS=47.31MB Managed=196.61MB Threads=32
[21:44:52.350 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:44:51.350Z CPU=0.0% WS=47.33MB Managed=197.07MB Threads=33
[21:45:22.351 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:45:21.351Z CPU=0.0% WS=47.31MB Managed=197.50MB Threads=32
[21:45:52.351 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:45:51.350Z CPU=0.0% WS=47.31MB Managed=197.92MB Threads=32
[21:46:22.353 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:46:21.352Z CPU=0.0% WS=47.31MB Managed=198.34MB Threads=32
[21:46:52.353 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:46:51.353Z CPU=0.0% WS=47.31MB Managed=198.77MB Threads=32
[21:47:22.353 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:47:21.354Z CPU=0.0% WS=47.31MB Managed=199.19MB Threads=32
[21:47:52.354 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:47:51.355Z CPU=0.0% WS=47.33MB Managed=199.63MB Threads=32
[21:48:22.355 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:48:21.355Z CPU=0.0% WS=47.34MB Managed=200.11MB Threads=33
[21:48:52.355 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:48:51.355Z CPU=0.0% WS=47.34MB Managed=200.56MB Threads=33
[21:49:22.355 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:49:21.356Z CPU=0.0% WS=47.33MB Managed=192.71MB Threads=32
[21:49:52.357 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:49:51.357Z CPU=0.0% WS=47.33MB Managed=193.13MB Threads=32
[21:50:22.358 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:50:21.358Z CPU=0.0% WS=47.33MB Managed=193.55MB Threads=32
[21:50:52.358 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:50:51.358Z CPU=0.0% WS=47.33MB Managed=193.99MB Threads=32
[21:51:22.359 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:51:21.360Z CPU=0.0% WS=47.34MB Managed=194.44MB Threads=33
[21:51:52.359 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:51:51.359Z CPU=0.0% WS=47.33MB Managed=194.88MB Threads=32
[21:52:22.361 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:52:21.360Z CPU=0.0% WS=47.33MB Managed=195.30MB Threads=32
[21:52:52.360 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:52:51.360Z CPU=0.0% WS=47.33MB Managed=195.74MB Threads=32
[21:53:22.361 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:53:21.362Z CPU=0.0% WS=47.33MB Managed=196.17MB Threads=32
[21:53:52.362 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:53:51.362Z CPU=0.0% WS=47.66MB Managed=196.63MB Threads=33
[21:54:22.365 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:54:22.365Z CPU=0.0% WS=47.64MB Managed=197.09MB Threads=32
[21:54:52.363 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:54:51.364Z CPU=0.0% WS=47.64MB Managed=197.51MB Threads=32
[21:55:22.364 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:55:21.364Z CPU=0.0% WS=47.64MB Managed=197.93MB Threads=32
[21:55:52.365 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:55:51.365Z CPU=0.0% WS=47.64MB Managed=198.34MB Threads=32
[21:56:22.365 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:56:21.365Z CPU=0.0% WS=47.64MB Managed=198.77MB Threads=32
[21:56:52.367 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:56:51.367Z CPU=0.0% WS=47.66MB Managed=199.22MB Threads=33
[21:57:22.367 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:57:21.367Z CPU=0.0% WS=47.64MB Managed=199.65MB Threads=32
[21:57:52.369 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:57:51.368Z CPU=0.0% WS=47.67MB Managed=200.11MB Threads=34
[21:58:22.369 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:58:21.369Z CPU=0.0% WS=47.64MB Managed=192.75MB Threads=32
[21:58:52.370 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:58:51.369Z CPU=0.0% WS=47.84MB Managed=193.21MB Threads=32
[21:59:22.369 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:59:21.370Z CPU=0.0% WS=47.84MB Managed=193.64MB Threads=32
[21:59:52.370 INF] [T:7] [PerfMonitor] Time:2025-12-29 12:59:51.369Z CPU=0.0% WS=47.84MB Managed=194.06MB Threads=32
[22:00:22.371 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:00:21.371Z CPU=0.0% WS=47.86MB Managed=194.49MB Threads=33
[22:00:52.372 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:00:51.371Z CPU=0.0% WS=47.84MB Managed=194.93MB Threads=32
[22:01:22.373 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:01:21.371Z CPU=0.0% WS=47.84MB Managed=195.36MB Threads=32
[22:01:52.373 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:01:51.373Z CPU=0.0% WS=47.84MB Managed=195.78MB Threads=32
[22:02:24.351 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:02:23.350Z CPU=0.0% WS=47.84MB Managed=196.20MB Threads=32
[22:02:54.352 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:02:53.352Z CPU=0.0% WS=47.88MB Managed=196.66MB Threads=34
[22:03:24.353 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:03:23.352Z CPU=0.0% WS=47.86MB Managed=197.11MB Threads=33
[22:03:54.353 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:03:53.352Z CPU=0.0% WS=51.77MB Managed=197.54MB Threads=32
[22:04:24.354 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:04:24.354Z CPU=0.0% WS=51.77MB Managed=197.98MB Threads=32
[22:04:54.354 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:04:53.354Z CPU=0.0% WS=51.77MB Managed=198.40MB Threads=32
[22:05:24.356 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:05:23.355Z CPU=0.0% WS=51.77MB Managed=198.81MB Threads=32
[22:05:54.356 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:05:53.355Z CPU=0.0% WS=51.77MB Managed=199.25MB Threads=32
[22:06:24.356 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:06:23.356Z CPU=0.0% WS=51.78MB Managed=199.69MB Threads=33
[22:06:54.358 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:06:53.357Z CPU=0.0% WS=51.77MB Managed=200.13MB Threads=32
[22:07:24.358 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:07:23.358Z CPU=0.0% WS=51.77MB Managed=192.82MB Threads=32
[22:07:54.357 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:07:54.357Z CPU=0.0% WS=51.77MB Managed=193.26MB Threads=32
[22:08:24.360 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:08:23.359Z CPU=0.0% WS=51.77MB Managed=193.71MB Threads=32
[22:08:54.360 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:08:53.360Z CPU=0.0% WS=51.77MB Managed=194.14MB Threads=32
[22:09:24.359 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:09:23.359Z CPU=0.0% WS=54.09MB Managed=194.58MB Threads=32
[22:09:54.362 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:09:53.361Z CPU=0.0% WS=54.11MB Managed=195.02MB Threads=33
[22:10:24.362 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:10:23.362Z CPU=0.0% WS=54.09MB Managed=195.43MB Threads=32
[22:10:54.363 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:10:53.361Z CPU=0.0% WS=54.09MB Managed=195.87MB Threads=32
[22:11:24.364 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:11:23.363Z CPU=0.0% WS=54.09MB Managed=196.29MB Threads=32
[22:11:54.364 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:11:53.363Z CPU=0.0% WS=54.09MB Managed=196.72MB Threads=32
[22:12:24.363 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:12:23.365Z CPU=0.0% WS=54.09MB Managed=197.13MB Threads=32
[22:12:54.366 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:12:53.364Z CPU=0.0% WS=54.09MB Managed=197.56MB Threads=32
[22:13:24.367 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:13:23.366Z CPU=0.0% WS=54.09MB Managed=197.99MB Threads=32
[22:13:54.369 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:13:53.366Z CPU=0.0% WS=54.09MB Managed=198.41MB Threads=32
[22:14:24.367 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:14:23.367Z CPU=0.0% WS=56.53MB Managed=198.84MB Threads=32
[22:14:54.368 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:14:53.368Z CPU=0.0% WS=56.53MB Managed=199.30MB Threads=32
[22:15:24.369 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:15:23.368Z CPU=0.0% WS=56.53MB Managed=199.73MB Threads=32
[22:15:54.370 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:15:53.368Z CPU=0.0% WS=56.53MB Managed=200.14MB Threads=32
[22:16:24.371 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:16:23.370Z CPU=0.0% WS=56.53MB Managed=192.82MB Threads=32
[22:16:54.372 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:16:53.371Z CPU=0.0% WS=56.53MB Managed=193.25MB Threads=32
[22:17:24.371 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:17:23.370Z CPU=0.0% WS=56.53MB Managed=193.67MB Threads=32
[22:17:54.372 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:17:53.371Z CPU=0.0% WS=56.55MB Managed=194.11MB Threads=33
[22:18:24.373 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:18:23.372Z CPU=0.0% WS=56.53MB Managed=194.56MB Threads=32
[22:18:54.374 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:18:53.373Z CPU=0.0% WS=56.53MB Managed=194.99MB Threads=32
[22:28:16.544 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:28:16.544Z CPU=0.0% WS=56.58MB Managed=195.46MB Threads=32
[22:28:46.527 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:28:45.526Z CPU=0.0% WS=56.58MB Managed=195.87MB Threads=32
[22:29:16.524 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:29:15.523Z CPU=0.0% WS=56.58MB Managed=196.29MB Threads=32
[22:29:46.524 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:29:45.523Z CPU=0.0% WS=56.58MB Managed=196.72MB Threads=32
[22:30:16.525 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:30:15.524Z CPU=0.0% WS=56.59MB Managed=197.15MB Threads=33
[22:30:46.525 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:30:45.523Z CPU=0.0% WS=56.58MB Managed=197.58MB Threads=32
[22:31:16.524 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:31:15.524Z CPU=0.0% WS=56.58MB Managed=198.01MB Threads=32
[22:31:46.525 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:31:45.524Z CPU=0.0% WS=56.59MB Managed=198.46MB Threads=33
[22:32:16.526 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:32:15.524Z CPU=0.0% WS=56.58MB Managed=198.90MB Threads=32
[22:32:46.525 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:32:45.524Z CPU=0.0% WS=56.58MB Managed=199.32MB Threads=32
[22:33:16.526 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:33:15.525Z CPU=0.0% WS=56.58MB Managed=199.77MB Threads=32
[22:33:46.526 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:33:45.525Z CPU=0.0% WS=56.62MB Managed=200.24MB Threads=34
[22:34:16.526 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:34:15.524Z CPU=0.0% WS=56.59MB Managed=192.97MB Threads=32
[22:34:46.524 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:34:45.524Z CPU=0.0% WS=56.59MB Managed=193.41MB Threads=32
[22:35:16.525 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:35:15.525Z CPU=0.0% WS=56.61MB Managed=193.86MB Threads=33
[22:35:46.526 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:35:45.525Z CPU=0.0% WS=56.59MB Managed=194.28MB Threads=32
[22:36:16.528 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:36:15.526Z CPU=0.0% WS=56.59MB Managed=194.73MB Threads=32
[22:36:46.528 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:36:45.526Z CPU=0.0% WS=56.62MB Managed=195.16MB Threads=34
[22:37:16.528 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:37:15.526Z CPU=0.0% WS=56.59MB Managed=195.60MB Threads=32
[22:37:46.528 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:37:45.526Z CPU=0.0% WS=56.59MB Managed=196.06MB Threads=32
[22:38:16.527 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:38:15.526Z CPU=0.0% WS=56.59MB Managed=196.51MB Threads=32
[22:38:46.527 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:38:45.526Z CPU=0.0% WS=56.59MB Managed=196.94MB Threads=32
[22:39:16.529 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:39:15.526Z CPU=0.0% WS=56.59MB Managed=197.36MB Threads=32
[22:39:46.527 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:39:45.527Z CPU=0.0% WS=56.59MB Managed=197.80MB Threads=32
[22:40:16.529 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:40:15.527Z CPU=0.0% WS=56.59MB Managed=198.22MB Threads=32
[22:40:46.529 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:40:45.527Z CPU=0.0% WS=56.59MB Managed=198.63MB Threads=32
[22:41:16.529 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:41:15.528Z CPU=0.0% WS=56.59MB Managed=199.06MB Threads=32
[22:41:46.530 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:41:45.528Z CPU=0.0% WS=56.59MB Managed=199.51MB Threads=32
[22:42:16.529 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:42:15.528Z CPU=0.0% WS=56.59MB Managed=199.94MB Threads=32
[22:42:46.530 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:42:45.528Z CPU=0.0% WS=56.59MB Managed=192.61MB Threads=32
[22:43:16.529 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:43:15.529Z CPU=0.0% WS=56.59MB Managed=193.05MB Threads=32
[22:43:46.530 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:43:45.528Z CPU=0.0% WS=56.59MB Managed=193.49MB Threads=32
